ID=    0, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00
ID=  377, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  378, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  379, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  380, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  381, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  382, predicted=  6, probability = 0.3508, true=  5, accuracy=0.00

ID=  383, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  384, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  385, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  386, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  387, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  388, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  389, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  390, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  391, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  392, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  393, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  394, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  395, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  396, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  397, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  398, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  399, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  400, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  401, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  402, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  403, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  404, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  405, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  406, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  407, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  408, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  409, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  410, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  411, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  412, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  413, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  414, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  415, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  416, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  417, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  418, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  419, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  420, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  421, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  422, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  423, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  424, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  425, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  426, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  427, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  428, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  429, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  430, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  431, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  432, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  433, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  434, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  435, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  436, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  437, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  438, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  439, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  440, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  441, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  442, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  443, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  444, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  445, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  446, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  447, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  448, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  449, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  450, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  451, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  452, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  453, predicted=  6, probability = 0.3508, true=  5, accuracy=0.00

ID=  454, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  455, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  456, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  457, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  458, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  459, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  460, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  461, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  462, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  463, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  464, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  465, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  466, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  467, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  468, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  469, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  470, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  471, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  472, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  473, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  474, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  475, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  476, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  477, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  478, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  479, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  480, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  481, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  482, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  483, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  484, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  485, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  486, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  487, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  488, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  489, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  490, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  491, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  492, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  493, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  494, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  495, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  496, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  497, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  498, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  499, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  500, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  501, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  502, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  503, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  504, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  505, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  506, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  507, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  508, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  509, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  510, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  511, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  512, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  513, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  514, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  515, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  516, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  517, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  518, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  519, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  520, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  521, predicted=  6, probability = 0.3508, true=  5, accuracy=0.00

ID=  522, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  523, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  524, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  525, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  526, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  527, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  528, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  529, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  530, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  531, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  532, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  533, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  534, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  535, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  536, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  537, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  538, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  539, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  540, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  541, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  542, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  543, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  544, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  545, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  546, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  547, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  548, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  549, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  550, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  551, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  552, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  553, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  554, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  555, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  556, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  557, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  558, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  559, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  560, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  561, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  562, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  563, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  564, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  565, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  566, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  567, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  568, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  569, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  570, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  571, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  572, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  573, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  574, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  575, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  576, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  577, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  578, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  579, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  580, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  581, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  582, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  583, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  584, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  585, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  586, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  587, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  588, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  589, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  590, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  591, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  592, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  593, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  594, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  595, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  596, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  597, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  598, predicted=  6, probability = 0.3508, true=  5, accuracy=0.00

ID=  599, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  600, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  601, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  602, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  603, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  604, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  605, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  606, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  607, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  608, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  609, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  610, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  611, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  612, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  613, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  614, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  615, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  616, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  617, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  618, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  619, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  620, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  621, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  622, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  623, predicted=  6, probability = 0.3508, true=  5, accuracy=0.00

ID=  624, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  625, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  626, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  627, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  628, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  629, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  630, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  631, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  632, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  633, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  634, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  635, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  636, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  637, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  638, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  639, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  640, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  641, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  642, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  643, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  644, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  645, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  646, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  647, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  648, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  649, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  650, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  651, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  652, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  653, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  654, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  655, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  656, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  657, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  658, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  659, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  660, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  661, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  662, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  663, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  664, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  665, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  666, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  667, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  668, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  669, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  670, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  671, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  672, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  673, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  674, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  675, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  676, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  677, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  678, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  679, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  680, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  681, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  682, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  683, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  684, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  685, predicted=  6, probability = 0.3508, true=  5, accuracy=0.00

ID=  686, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  687, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  688, predicted=  6, probability = 0.3508, true=  5, accuracy=0.00

ID=  689, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  690, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  691, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  692, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  693, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  694, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  695, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  696, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  697, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  698, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  699, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  700, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  701, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  702, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  703, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  704, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  705, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  706, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  707, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  708, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  709, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  710, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  711, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  712, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  713, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  714, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  715, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  716, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  717, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  718, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  719, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  720, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  721, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  722, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  723, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  724, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  725, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  726, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  727, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  728, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  729, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  730, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  731, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  732, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  733, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  734, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  735, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  736, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  737, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  738, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  739, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  740, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  741, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  742, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  743, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  744, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  745, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  746, predicted=  6, probability = 0.3508, true=  5, accuracy=0.00

ID=  747, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  748, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  749, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  750, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  751, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  752, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  753, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

